epoch,acc,loss,val_acc,val_loss
0,0.15481214225292206,2.0738120079040527,0.18047188222408295,2.0664427280426025
1,0.18469670414924622,2.05668044090271,0.19963185489177704,2.0379724502563477
2,0.2187344878911972,2.011129379272461,0.29651939868927,1.9647457599639893
3,0.3058434724807739,1.9019743204116821,0.4089692234992981,1.7440630197525024
4,0.39436963200569153,1.6635053157806396,0.5359772443771362,1.3962429761886597
5,0.5030412077903748,1.4098137617111206,0.6434906125068665,1.1185810565948486
6,0.5967860221862793,1.1962305307388306,0.7111780643463135,0.9331933856010437
7,0.6537777185440063,1.0541143417358398,0.7419678568840027,0.8360490202903748
8,0.6892223358154297,0.9620835185050964,0.7632195353507996,0.7691388130187988
9,0.7116900682449341,0.9035641551017761,0.7793674468994141,0.7297726273536682
10,0.726906418800354,0.8546032309532166,0.7858099341392517,0.6986059546470642
11,0.7392367720603943,0.8187758922576904,0.7920849919319153,0.6770294308662415
12,0.7478225231170654,0.7888314723968506,0.7945113778114319,0.6545512080192566
13,0.7568789124488831,0.7610438466072083,0.7992804646492004,0.63496994972229
14,0.7622992992401123,0.7379158735275269,0.8036311864852905,0.6199317574501038
15,0.7680248618125916,0.7140588164329529,0.8069779276847839,0.6022805571556091
16,0.7703729867935181,0.6995533108711243,0.811328649520874,0.5872033834457397
17,0.7773812413215637,0.6814799904823303,0.8131693601608276,0.5736016035079956
18,0.779920756816864,0.6678727269172668,0.8151773810386658,0.5647692084312439
19,0.7824034094810486,0.6508460640907288,0.8128346800804138,0.5543351173400879
20,0.7877720594406128,0.6371018886566162,0.8187751173973083,0.5434842705726624
21,0.7894788384437561,0.6255958676338196,0.8186914324760437,0.5338751673698425
22,0.7930269241333008,0.6152032613754272,0.8230421543121338,0.5249682664871216
23,0.7945734262466431,0.606762707233429,0.8268072009086609,0.5140690803527832
24,0.7971077561378479,0.5971159934997559,0.8252175450325012,0.5093246102333069
25,0.7991765737533569,0.5895684957504272,0.8276439309120178,0.5034192204475403
26,0.8019695281982422,0.579837441444397,0.8306559324264526,0.49680212140083313
27,0.8042090535163879,0.5706505179405212,0.8292335867881775,0.4927915930747986
28,0.8062417507171631,0.5647904276847839,0.830237627029419,0.48741093277931213
29,0.808491587638855,0.558088481426239,0.8323293328285217,0.4820517301559448
30,0.8109638690948486,0.5526949167251587,0.8364290595054626,0.47289156913757324
31,0.812531054019928,0.5444021821022034,0.8359270691871643,0.4688870906829834
32,0.81427401304245,0.5412000417709351,0.8397757411003113,0.46360835433006287
33,0.8156498074531555,0.5346710085868835,0.8389390707015991,0.4637804627418518
34,0.8171290755271912,0.5295101404190063,0.8365127444267273,0.4628411829471588
35,0.8182358741760254,0.524511456489563,0.8390227556228638,0.45716148614883423
36,0.8210960626602173,0.5194220542907715,0.843289852142334,0.44989585876464844
37,0.8220270872116089,0.5144875645637512,0.8412817716598511,0.45059284567832947
38,0.8219442963600159,0.5126377940177917,0.8437918424606323,0.4445721209049225
39,0.8246545195579529,0.5062041878700256,0.8437918424606323,0.44358310103416443
40,0.8258802890777588,0.5023141503334045,0.846552848815918,0.4388340413570404
41,0.8276905417442322,0.49795976281166077,0.8467202186584473,0.43712636828422546
42,0.8277319073677063,0.4956642687320709,0.8457161784172058,0.4362359642982483
43,0.8298059701919556,0.49003666639328003,0.8475568890571594,0.4332270920276642
44,0.8305248618125916,0.4874677360057831,0.8484772443771362,0.42873144149780273
45,0.8300593495368958,0.4859384000301361,0.8484772443771362,0.42780083417892456
46,0.83238685131073,0.4828777611255646,0.8486445546150208,0.42576348781585693
47,0.8344453573226929,0.47663483023643494,0.8519076108932495,0.4210001230239868
48,0.8350090980529785,0.4745916426181793,0.8522422909736633,0.4174519181251526
49,0.8361780047416687,0.4708934426307678,0.852325975894928,0.41753777861595154
50,0.8370417356491089,0.46893155574798584,0.8544176816940308,0.4155328571796417
51,0.8374658823013306,0.4667154848575592,0.8550033569335938,0.4089987576007843
52,0.837967574596405,0.4644783139228821,0.8540830016136169,0.4120776653289795
53,0.8390899300575256,0.4594770669937134,0.8558400273323059,0.40694230794906616
54,0.8405019044876099,0.45780399441719055,0.8569276928901672,0.4088970720767975
55,0.8412984013557434,0.45550352334976196,0.8573460578918457,0.40567347407341003
56,0.8417794108390808,0.45524004101753235,0.8562583923339844,0.40344977378845215
57,0.8426328301429749,0.4506286084651947,0.8577643632888794,0.3999502658843994
58,0.8441792726516724,0.4465719163417816,0.8571786880493164,0.3981771767139435
59,0.84375,0.4467361569404602,0.8601071238517761,0.39446932077407837
60,0.8455085158348083,0.443154513835907,0.8568440675735474,0.3995317220687866
61,0.8452395796775818,0.4426210820674896,0.8628681302070618,0.38940757513046265
62,0.848032534122467,0.43996545672416687,0.8630355000495911,0.387766569852829
63,0.8467705249786377,0.43903636932373047,0.8632028102874756,0.38765761256217957
64,0.8482083678245544,0.4360872805118561,0.8629518151283264,0.38792645931243896
65,0.8491083383560181,0.43404248356819153,0.8621987700462341,0.3870493471622467
66,0.8507892489433289,0.4312557876110077,0.8673025369644165,0.3833446502685547
67,0.8501220345497131,0.4314471483230591,0.8654618263244629,0.3830459415912628
68,0.8509082198143005,0.4280621111392975,0.8668005466461182,0.38104113936424255
69,0.8516737222671509,0.4242033064365387,0.8703982830047607,0.37698131799697876
70,0.85196852684021,0.4250887632369995,0.8698126077651978,0.3743950426578522
71,0.8520357608795166,0.4228019714355469,0.8637884855270386,0.38178855180740356
72,0.8529874086380005,0.4205082952976227,0.8670515418052673,0.37498801946640015
73,0.8541511297225952,0.4184984564781189,0.8711512684822083,0.37278279662132263
74,0.8549062609672546,0.41692110896110535,0.8673025369644165,0.3774149417877197
75,0.8559355139732361,0.414757639169693,0.8725736141204834,0.37049320340156555
76,0.8555838465690613,0.4149474501609802,0.8704819083213806,0.37035441398620605
77,0.8568561673164368,0.4108954071998596,0.8709002733230591,0.3697395324707031
78,0.8560234904289246,0.4125820994377136,0.8710675835609436,0.3703472316265106
79,0.8577768206596375,0.40943780541419983,0.8748326897621155,0.36433568596839905
80,0.8574044108390808,0.4083317816257477,0.8754183650016785,0.36622804403305054
81,0.8585888147354126,0.4050410985946655,0.8756693601608276,0.36252152919769287
82,0.8590232729911804,0.40451762080192566,0.8765060305595398,0.36220863461494446
83,0.8596956729888916,0.4030240476131439,0.8718206286430359,0.36398643255233765
84,0.8599491119384766,0.401226282119751,0.8777610659599304,0.35873302817344666
85,0.8608542084693909,0.40073734521865845,0.8790160417556763,0.3578607738018036
86,0.8611232042312622,0.3980209529399872,0.8783467411994934,0.3588726222515106
87,0.8611593842506409,0.3984055519104004,0.8757529854774475,0.36177608370780945
88,0.8614128232002258,0.39565417170524597,0.8770917057991028,0.3569454848766327
89,0.8625093102455139,0.39414724707603455,0.8796017169952393,0.35219600796699524
90,0.8632851243019104,0.39207595586776733,0.8796017169952393,0.35214611887931824
91,0.864081621170044,0.3922661542892456,0.8775100111961365,0.3562301695346832
92,0.8634661436080933,0.39184197783470154,0.8800200819969177,0.3511596918106079
93,0.8652195334434509,0.3890993297100067,0.881107747554779,0.34896212816238403
94,0.8650953769683838,0.38785770535469055,0.8792670965194702,0.3512400984764099
95,0.8645678162574768,0.38789963722229004,0.8831994533538818,0.3488747477531433
96,0.8658453226089478,0.38487619161605835,0.8826974630355835,0.34880530834198
97,0.8669056296348572,0.38448625802993774,0.8835341334342957,0.3447185158729553
98,0.866843581199646,0.3815922737121582,0.881693422794342,0.3457830846309662
99,0.8675521612167358,0.3818016052246094,0.8804384469985962,0.3486623167991638
100,0.8682969212532043,0.3796249032020569,0.8818607926368713,0.3482666015625
101,0.8684107065200806,0.3781055808067322,0.8836178183555603,0.34435999393463135
102,0.8678779602050781,0.3776111304759979,0.8832831382751465,0.3446027338504791
103,0.8685141801834106,0.3764427900314331,0.8823627829551697,0.34609588980674744
104,0.8692693114280701,0.376018226146698,0.8821954727172852,0.34301912784576416
105,0.869683027267456,0.3746737241744995,0.8838688135147095,0.3404547870159149
106,0.8698330521583557,0.3734365999698639,0.8842034935951233,0.3425602316856384
107,0.8702157735824585,0.3727368414402008,0.886378824710846,0.3376266360282898
108,0.8703657984733582,0.3714892268180847,0.8882195353507996,0.3343415856361389
109,0.8713898658752441,0.3706076443195343,0.8869644999504089,0.3376603126525879
110,0.8717777729034424,0.37001559138298035,0.8847054839134216,0.33916938304901123
111,0.8718501925468445,0.36828452348709106,0.8862115144729614,0.3377109467983246
112,0.8722794651985168,0.36702805757522583,0.8862115144729614,0.33775830268859863
113,0.8722432851791382,0.367794007062912,0.8881358504295349,0.3324092626571655
114,0.8721139430999756,0.3660702109336853,0.884621798992157,0.33355382084846497
115,0.8736293911933899,0.364227294921875,0.8888052105903625,0.3317860960960388
116,0.8738983273506165,0.3631606698036194,0.8878012299537659,0.3321765661239624
117,0.8738983273506165,0.36302968859672546,0.8864625096321106,0.33748435974121094
118,0.873639702796936,0.36158058047294617,0.8893908858299255,0.33031752705574036
119,0.8749120831489563,0.35989800095558167,0.8862951993942261,0.33354100584983826
120,0.8750361800193787,0.3605390191078186,0.8903112411499023,0.3277299702167511
121,0.8753930926322937,0.35765475034713745,0.8913989067077637,0.3273378610610962
122,0.8749896287918091,0.36027467250823975,0.8876338601112366,0.33156338334083557
123,0.8754344582557678,0.3592463731765747,0.8883032202720642,0.3293919861316681
124,0.8766085505485535,0.3565629720687866,0.892151951789856,0.3242891728878021
125,0.8772395253181458,0.3546762466430664,0.8900602459907532,0.3283354341983795
126,0.8763033747673035,0.3550287187099457,0.8917335867881775,0.3257610499858856
127,0.8770585060119629,0.35206693410873413,0.8936579823493958,0.3253362476825714
128,0.8768877983093262,0.3527109920978546,0.8928213119506836,0.3242199420928955
129,0.8778395056724548,0.3521384596824646,0.8897255659103394,0.3283568322658539
130,0.8785118460655212,0.35066667199134827,0.8936579823493958,0.32114723324775696
131,0.8783566951751709,0.348263680934906,0.8912315964698792,0.32402804493904114
132,0.8793652653694153,0.3478359282016754,0.8939926624298096,0.3198116421699524
133,0.8786877393722534,0.34809592366218567,0.8912315964698792,0.3232848048210144
134,0.8793911337852478,0.3470238745212555,0.8924866318702698,0.3215225338935852
135,0.8793135285377502,0.34559890627861023,0.8922356367111206,0.32201072573661804
136,0.8802393674850464,0.3449307382106781,0.8917335867881775,0.3208077549934387
137,0.880254864692688,0.3444054126739502,0.8924866318702698,0.3228631019592285
138,0.8807927966117859,0.3432193398475647,0.8929886221885681,0.3187277615070343
139,0.8812996745109558,0.34345608949661255,0.8934906125068665,0.31925687193870544
140,0.879980742931366,0.3436768352985382,0.8936579823493958,0.3182884156703949
141,0.8816203474998474,0.34131985902786255,0.8940762877464294,0.31816598773002625
142,0.8814755082130432,0.34145882725715637,0.8962516784667969,0.3152436316013336
143,0.881615161895752,0.33972790837287903,0.8960006833076477,0.31537720561027527
144,0.8819978833198547,0.3397551476955414,0.8930723071098328,0.3218493163585663
145,0.8818013668060303,0.33959537744522095,0.8960843086242676,0.31544920802116394
146,0.8825616240501404,0.3377727270126343,0.8954150080680847,0.31434139609336853
147,0.8830840587615967,0.33602526783943176,0.8968373537063599,0.312845379114151
148,0.883492648601532,0.3361751139163971,0.8956660032272339,0.3159140348434448
149,0.8829392194747925,0.3351552486419678,0.8938252925872803,0.31140848994255066
150,0.8837512135505676,0.3353913426399231,0.8944946527481079,0.31531476974487305
151,0.8851580619812012,0.333163857460022,0.897674024105072,0.30922192335128784
152,0.8842374086380005,0.3336905539035797,0.8987616896629333,0.308658629655838
153,0.8849201202392578,0.332340270280838,0.8938252925872803,0.3173220753669739
154,0.8848373889923096,0.3324630856513977,0.8963353633880615,0.31056737899780273
155,0.8843977451324463,0.3321749269962311,0.8962516784667969,0.31250301003456116
156,0.8861666321754456,0.32921668887138367,0.8960006833076477,0.31189030408859253
157,0.8857683539390564,0.33141228556632996,0.8960006833076477,0.3086736798286438
158,0.8860424757003784,0.329904705286026,0.8961679935455322,0.3111720085144043
159,0.8859235644340515,0.3268260657787323,0.8968373537063599,0.30932560563087463
160,0.8866217732429504,0.32674869894981384,0.8980923891067505,0.3087349534034729
161,0.8872734904289246,0.3265441954135895,0.8978413939476013,0.3055638074874878
162,0.8868700265884399,0.32626795768737793,0.9005187153816223,0.3044649362564087
163,0.8861873149871826,0.3268260955810547,0.8973393440246582,0.307392954826355
164,0.8874751925468445,0.32526886463165283,0.897674024105072,0.3076668083667755
165,0.8873717188835144,0.32331135869026184,0.897088348865509,0.30978092551231384
166,0.8879406452178955,0.3235681653022766,0.8951640129089355,0.30803680419921875
167,0.8878940939903259,0.3229982554912567,0.8963353633880615,0.30815234780311584
168,0.8879923820495605,0.3231605589389801,0.8969210386276245,0.307920902967453
169,0.8894767761230469,0.3200407028198242,0.899431049823761,0.3048722743988037
170,0.8883389234542847,0.3217247426509857,0.8986780643463135,0.3048040270805359
171,0.8889182209968567,0.31966009736061096,0.9002677202224731,0.30328890681266785
172,0.8878268599510193,0.3219502568244934,0.8986780643463135,0.30185550451278687
173,0.8884888887405396,0.32123711705207825,0.8965863585472107,0.30833008885383606
174,0.8899526000022888,0.31894442439079285,0.8993473649024963,0.30481410026550293
175,0.8892595767974854,0.31870853900909424,0.8991800546646118,0.3036697208881378
176,0.8907284140586853,0.31689155101776123,0.8983433842658997,0.30131807923316956
177,0.8895285129547119,0.3178051710128784,0.9005187153816223,0.30255886912345886
178,0.8903870582580566,0.31529536843299866,0.8977577090263367,0.3037662208080292
179,0.8904698491096497,0.31622231006622314,0.898845374584198,0.30259305238723755
180,0.8908008337020874,0.31522244215011597,0.9005187153816223,0.2993008494377136
181,0.8902991414070129,0.3155778646469116,0.8999330401420593,0.3019562065601349
182,0.8906456828117371,0.3136337399482727,0.8985943794250488,0.3058609664440155
183,0.8908008337020874,0.314142644405365,0.9008533954620361,0.30036553740501404
184,0.8913646340370178,0.3126099705696106,0.9001840949058533,0.3048449754714966
185,0.8913439512252808,0.3119770288467407,0.9010207653045654,0.297976016998291
186,0.8919490575790405,0.3118482530117035,0.9011043906211853,0.29726526141166687
187,0.8918094038963318,0.31168460845947266,0.8997657299041748,0.3010883331298828
188,0.8912611603736877,0.311747282743454,0.9008533954620361,0.29687070846557617
189,0.891954243183136,0.3107627332210541,0.9001840949058533,0.29697397351264954
190,0.8927455544471741,0.31049999594688416,0.9022757411003113,0.29610520601272583
191,0.8927817940711975,0.3093568682670593,0.9001840949058533,0.2991645634174347
192,0.8933093547821045,0.30921098589897156,0.8985943794250488,0.301066517829895
193,0.8933507204055786,0.3088786005973816,0.9015227556228638,0.29717421531677246
194,0.89280766248703,0.307918906211853,0.9001004099845886,0.29742738604545593
195,0.8929369449615479,0.3078152537345886,0.9011043906211853,0.2988601326942444
196,0.8932214379310608,0.3062745928764343,0.8995147347450256,0.29736974835395813
197,0.8935627937316895,0.3057079315185547,0.9007697701454163,0.2978813350200653
198,0.8934696912765503,0.30658748745918274,0.9021921157836914,0.2947079539299011
199,0.89427649974823,0.30480775237083435,0.9023594260215759,0.29433128237724304
200,0.8949385285377502,0.30405378341674805,0.9014390707015991,0.2966163754463196
201,0.8953161239624023,0.30330783128738403,0.9026941061019897,0.2942686676979065
202,0.8952126502990723,0.30251073837280273,0.9032797813415527,0.29262062907218933
203,0.8947885632514954,0.3023473918437958,0.9022757411003113,0.2928715944290161
204,0.8950937390327454,0.30263277888298035,0.9022757411003113,0.29510241746902466
205,0.8955540657043457,0.3006293475627899,0.9025267958641052,0.29474276304244995
206,0.8951764702796936,0.3025239109992981,0.9025267958641052,0.29250049591064453
207,0.8961023092269897,0.30061623454093933,0.9030287861824036,0.2942178547382355
208,0.8960919380187988,0.2998601198196411,0.9021921157836914,0.29578909277915955
209,0.8953006267547607,0.3004996180534363,0.9025267958641052,0.2949032485485077
210,0.8958954215049744,0.29919499158859253,0.9032797813415527,0.29297128319740295
211,0.8960143327713013,0.2996383011341095,0.9037817716598511,0.29285645484924316
212,0.8963298797607422,0.2997751533985138,0.904032826423645,0.290518581867218
213,0.8965833187103271,0.29783937335014343,0.9037817716598511,0.29073846340179443
214,0.8965574502944946,0.29746514558792114,0.9036981463432312,0.2902442216873169
215,0.8966608643531799,0.2972104251384735,0.9047021269798279,0.2900911569595337
216,0.897788405418396,0.29558131098747253,0.9018574357032776,0.2951313257217407
217,0.8975245952606201,0.2952611446380615,0.9019411206245422,0.29322418570518494
218,0.8976953029632568,0.2938331365585327,0.9028614163398743,0.2921120226383209
219,0.8976073861122131,0.2945745289325714,0.9047858119010925,0.2911791503429413
220,0.8977832198143005,0.2935590147972107,0.9030287861824036,0.2912779748439789
221,0.8981711268424988,0.29375478625297546,0.9036981463432312,0.2915719747543335
222,0.8982590436935425,0.29339873790740967,0.9025267958641052,0.2898074686527252
223,0.8983211517333984,0.29192355275154114,0.9006860852241516,0.2932758927345276
224,0.8983728289604187,0.29292088747024536,0.9017737507820129,0.2904245853424072
225,0.8978090882301331,0.293377161026001,0.9023594260215759,0.2910632789134979
226,0.89803147315979,0.29162290692329407,0.9054551720619202,0.2870803773403168
227,0.8983469605445862,0.2913177013397217,0.9047858119010925,0.28811416029930115
228,0.8994072675704956,0.2895870804786682,0.9026941061019897,0.2899828553199768
229,0.899583101272583,0.28981471061706543,0.9038654565811157,0.29120299220085144
230,0.8996193408966064,0.2893618047237396,0.9035307765007019,0.2896425127983093
231,0.899562418460846,0.28968167304992676,0.9059571623802185,0.28761938214302063
232,0.8999968767166138,0.2879126965999603,0.9037817716598511,0.2910308539867401
233,0.8999658823013306,0.2872920632362366,0.904032826423645,0.2882355749607086
234,0.9002037644386292,0.28821367025375366,0.9047021269798279,0.2889440357685089
235,0.8999089598655701,0.28758957982063293,0.904953122138977,0.28704091906547546
236,0.900446891784668,0.2867465913295746,0.9033634662628174,0.2918720543384552
237,0.9002761840820312,0.28639504313468933,0.9048694968223572,0.28906622529029846
238,0.9008399248123169,0.2865259647369385,0.9036144614219666,0.2895476520061493
239,0.900933027267456,0.28572672605514526,0.904618501663208,0.28641965985298157
240,0.9005503058433533,0.28497767448425293,0.904032826423645,0.29031991958618164
241,0.9004106521606445,0.28556200861930847,0.9019411206245422,0.2923431694507599
242,0.9008089303970337,0.28437772393226624,0.90553879737854,0.28668949007987976
243,0.9015899300575256,0.28313255310058594,0.9054551720619202,0.2856459319591522
244,0.9014089107513428,0.2828156650066376,0.9050368070602417,0.2877776026725769
245,0.9020398855209351,0.2829352915287018,0.904032826423645,0.28734076023101807
246,0.9018899202346802,0.2818855941295624,0.9036144614219666,0.2869865596294403
247,0.9016467928886414,0.2821291983127594,0.9042001366615295,0.28793609142303467
