epoch,acc,loss,val_acc,val_loss
0,0.16714981198310852,1.9229573011398315,0.33591508865356445,1.8310421705245972
1,0.364380419254303,1.6329154968261719,0.545897901058197,1.310713291168213
2,0.5019350051879883,1.3042653799057007,0.6582520604133606,0.983077883720398
3,0.5953226685523987,1.0645990371704102,0.7124689221382141,0.8110247850418091
4,0.6544744372367859,0.9133839011192322,0.7501434087753296,0.7051310539245605
5,0.6866617202758789,0.8205437064170837,0.7625740766525269,0.6558042764663696
6,0.7074467539787292,0.7676457166671753,0.7727099061012268,0.6237938404083252
7,0.721929132938385,0.7330130338668823,0.7819851040840149,0.5944697856903076
8,0.733043909072876,0.7052206993103027,0.7908778190612793,0.5771859288215637
9,0.7422865629196167,0.6820713877677917,0.7997705340385437,0.5549829602241516
10,0.7502198219299316,0.6620981097221375,0.8028303980827332,0.5403680801391602
11,0.7567206025123596,0.6460638046264648,0.8094282150268555,0.5263585448265076
12,0.7630618810653687,0.6289440393447876,0.8135398626327515,0.5124226808547974
13,0.7678861021995544,0.6162423491477966,0.8182252645492554,0.4985515773296356
14,0.7740245461463928,0.6024455428123474,0.8208070397377014,0.48905661702156067
15,0.7780829668045044,0.5913552641868591,0.8241537809371948,0.4767908453941345
16,0.7822549343109131,0.5798810720443726,0.827309250831604,0.468119353055954
17,0.7863254547119141,0.5701436400413513,0.8305603265762329,0.45779916644096375
18,0.7895359992980957,0.5601797699928284,0.8327596187591553,0.45043066143989563
19,0.7928141355514526,0.5518258810043335,0.8361063003540039,0.4447271525859833
20,0.796292781829834,0.5429725050926208,0.8377318978309631,0.4354262351989746
21,0.7989259362220764,0.535968542098999,0.8408873677253723,0.42866289615631104
22,0.8018514513969421,0.5278507471084595,0.8427997827529907,0.42325785756111145
23,0.8056417107582092,0.5203633904457092,0.8430866599082947,0.41777750849723816
24,0.8079511523246765,0.5141507387161255,0.847102701663971,0.41148820519447327
25,0.8101953864097595,0.5078953504562378,0.847963273525238,0.41092023253440857
26,0.812852680683136,0.5018761157989502,0.8513100147247314,0.40280765295028687
27,0.8145026564598083,0.4956957697868347,0.8539873957633972,0.395108699798584
28,0.8173145651817322,0.489687979221344,0.8561866283416748,0.39412808418273926
29,0.8192664980888367,0.48508140444755554,0.8577165603637695,0.38642820715904236
30,0.8218561410903931,0.47916609048843384,0.8594377636909485,0.3815608322620392
31,0.8240472078323364,0.47353482246398926,0.8611589074134827,0.37763744592666626
32,0.8257309794425964,0.46922922134399414,0.8638362884521484,0.3739074766635895
33,0.8272625803947449,0.46497830748558044,0.8654618263244629,0.3696611225605011
34,0.8296130895614624,0.4598446488380432,0.8670874238014221,0.3659523129463196
35,0.8314321637153625,0.4554176926612854,0.8681392073631287,0.362204909324646
36,0.832823634147644,0.4513762593269348,0.8693822622299194,0.3586118817329407
37,0.834229588508606,0.4477323591709137,0.8687129616737366,0.35613617300987244
38,0.8362128734588623,0.44366708397865295,0.8723465204238892,0.3543238043785095
39,0.8375898599624634,0.43925902247428894,0.874737024307251,0.3493625223636627
40,0.840008020401001,0.4345340430736542,0.8750239014625549,0.3455554246902466
41,0.8409718871116638,0.4306303858757019,0.8759801387786865,0.3423087000846863
42,0.8429117202758789,0.42808133363723755,0.8769363164901733,0.34112927317619324
43,0.8433465957641602,0.42564699053764343,0.8800917863845825,0.335877001285553
44,0.8450689911842346,0.42057299613952637,0.8802830576896667,0.3345743417739868
45,0.8468397259712219,0.41746634244918823,0.8813348412513733,0.3309749364852905
46,0.8483640551567078,0.4131554663181305,0.8804742693901062,0.3292563259601593
47,0.8487070798873901,0.41121891140937805,0.8824822902679443,0.3264583647251129
48,0.8505261540412903,0.4085753858089447,0.8836297392845154,0.32538339495658875
49,0.8512218594551086,0.40484780073165894,0.8841078877449036,0.32404807209968567
50,0.8523741960525513,0.40218618512153625,0.8850640654563904,0.3198612630367279
51,0.8539299368858337,0.39819538593292236,0.8851596713066101,0.31982237100601196
52,0.8543285131454468,0.3975336253643036,0.8858290314674377,0.31867894530296326
53,0.8553214073181152,0.39429914951324463,0.8874545693397522,0.31605151295661926
54,0.856217622756958,0.3930022120475769,0.8868808746337891,0.31366080045700073
55,0.8572298288345337,0.3903839886188507,0.8886020183563232,0.311982125043869
56,0.8583990335464478,0.38808611035346985,0.8885064125061035,0.31356048583984375
57,0.8585270643234253,0.3862975537776947,0.8889845013618469,0.310148686170578
58,0.8601263165473938,0.38378724455833435,0.8892713785171509,0.3080654442310333
59,0.8605659604072571,0.3819297254085541,0.8908969163894653,0.30593159794807434
60,0.8623656630516052,0.37828728556632996,0.8899407386779785,0.30391594767570496
61,0.8623632788658142,0.37740200757980347,0.8926181197166443,0.3023949861526489
62,0.863631546497345,0.3753642737865448,0.8923312425613403,0.3025723993778229
63,0.8639093637466431,0.37301570177078247,0.8929049372673035,0.2992587089538574
64,0.8645519018173218,0.3715548813343048,0.8930962085723877,0.29689040780067444
65,0.8657428622245789,0.36861109733581543,0.8929049372673035,0.2971988022327423
66,0.8663516640663147,0.3679441809654236,0.8942436575889587,0.2950686812400818
67,0.8669966459274292,0.36599668860435486,0.8942436575889587,0.2945373058319092
68,0.8674097657203674,0.3650634288787842,0.8938611745834351,0.29396378993988037
69,0.8683398365974426,0.3626246452331543,0.8960604071617126,0.2921596169471741
70,0.8686152100563049,0.36108332872390747,0.8946261405944824,0.2921674847602844
71,0.8693181872367859,0.35985979437828064,0.8951042294502258,0.2903273105621338
72,0.8701975345611572,0.3579643964767456,0.8972078561782837,0.28809821605682373
